merchant_id,business_name,industry,industry_risk_weight,business_type,business_age_days,monthly_revenue,chargeback_rate,country,region,has_website,has_social_media,onboarding_date,is_fraud,fraud_type,risk_score_x,risk_score_y,decision,risk_factors
MERCH_00009748,Smart Software Co,Digital Goods,1.8,LLC,1026,5000.0,0.0,CA,Quebec,True,True,2023-04-24 04:06:31.709142,False,,,24.82,APPROVE,
MERCH_00009749,Global Digital Inc,E-commerce,1.3,Corporation,143,118505.58,0.0,US,Northeast,True,False,2025-09-23 04:06:31.709289,False,,,22.31,APPROVE,
MERCH_00009750,Journeys Services,Travel,1.5,Sole Proprietorship,517,48136.87,0.0,US,Northeast,True,False,2024-09-14 04:06:31.709425,False,,,18.96,APPROVE,
MERCH_00009751,Smart Dining Solutions,Food & Beverage,0.9,Sole Proprietorship,416,23440.98,0.0089,US,Southwest,False,True,2024-12-24 04:06:31.709572,False,,,23.75,APPROVE,No website presence
MERCH_00009752,Apps Inc,Digital Goods,1.8,Partnership,67,38580.1,0.0159,US,Southwest,True,True,2025-12-08 04:06:31.709711,False,,,39.07,REVIEW,New business: 67 days
MERCH_00009753,Superior Bistro Solutions,Food & Beverage,0.9,LLC,1061,10829.63,0.0251,CA,Quebec,True,True,2023-03-20 04:06:31.709855,False,,,32.5,REVIEW,Elevated chargeback rate: 2.51%
MERCH_00009754,Advanced Virtual,E-commerce,1.3,Sole Proprietorship,140,8035.97,0.0,US,West,True,True,2025-09-26 04:06:31.709991,False,,,26.31,APPROVE,
MERCH_00009755,Superior Web Group,E-commerce,1.3,Sole Proprietorship,30,500000.0,0.0019,CA,Ontario,True,True,2026-01-14 04:06:31.710136,False,,,26.31,APPROVE,New business: 30 days
MERCH_00009756,First Eats,Food & Beverage,0.9,Partnership,30,37155.7,0.0214,US,West,False,True,2026-01-14 04:06:31.710271,False,,,39.75,REVIEW,New business: 30 days; Elevated chargeback rate: 2.14%; No website presence
MERCH_00009757,Advisory Group,Services,1.1,LLC,239,54116.94,0.0335,US,Southwest,True,True,2025-06-19 04:06:31.710406,False,,,32.65,REVIEW,Elevated chargeback rate: 3.35%
MERCH_00009758,Goods Corp,Retail,1.0,Sole Proprietorship,178,49365.03,0.0197,GB,International,True,True,2025-08-19 04:06:31.710675,False,,,29.45,APPROVE,
MERCH_00009759,Prime Goods,Retail,1.0,Sole Proprietorship,634,116009.21,0.0047,US,Southwest,True,False,2024-05-20 04:06:31.710932,False,,,14.2,APPROVE,
MERCH_00009760,First Consulting Solutions,Services,1.1,LLC,30,359571.18,0.0148,DE,International,True,True,2026-01-14 04:06:31.711133,False,,,33.4,REVIEW,New business: 30 days
MERCH_00009761,Global Market,Retail,1.0,LLC,152,56769.24,0.0,GB,International,True,True,2025-09-14 04:06:31.711306,False,,,23.45,APPROVE,
MERCH_00009762,Advanced Journeys Inc,Travel,1.5,Sole Proprietorship,215,6585.29,0.0,US,Northeast,True,False,2025-07-13 04:06:31.711460,False,,,26.21,APPROVE,
MERCH_00009763,Elite Store,Retail,1.0,Corporation,261,51413.48,0.0178,DE,International,True,True,2025-05-28 04:06:31.711595,False,,,28.95,APPROVE,
MERCH_00009764,Smart Voyages Services,Travel,1.5,Sole Proprietorship,453,32744.5,0.0211,US,Southwest,True,True,2024-11-17 04:06:31.711750,False,,,39.21,REVIEW,Elevated chargeback rate: 2.11%
MERCH_00009765,Support Group,Services,1.1,Partnership,135,156729.89,0.0,GB,International,True,True,2025-10-01 04:06:31.711884,False,,,20.4,APPROVE,
MERCH_00009766,Prime Mart,Retail,1.0,Corporation,935,83751.62,0.0,US,Southwest,True,False,2023-07-24 04:06:31.712030,False,,,12.7,APPROVE,
MERCH_00009767,Pro Goods Co,Retail,1.0,LLC,44,15092.77,0.0261,CA,Prairies,True,False,2025-12-31 04:06:31.712185,False,,,44.2,REVIEW,New business: 44 days; Elevated chargeback rate: 2.61%
MERCH_00009768,Pro Voyages,Travel,1.5,Sole Proprietorship,212,30956.42,0.0,US,Southeast,True,False,2025-07-16 04:06:31.712333,False,,,21.21,APPROVE,
MERCH_00009769,Elite Software,Digital Goods,1.8,LLC,163,31652.91,0.0162,US,West,True,True,2025-09-03 04:06:31.712474,False,,,41.07,REVIEW,
MERCH_00009770,First Advisory Inc,Services,1.1,Sole Proprietorship,396,53831.27,0.0052,US,Midwest,False,True,2025-01-13 04:06:31.712619,False,,,22.15,APPROVE,No website presence
MERCH_00009771,First Cyber Ltd,E-commerce,1.3,Corporation,200,107690.86,0.0,US,Northeast,True,True,2025-07-28 04:06:31.712764,False,,,18.31,APPROVE,
MERCH_00009772,Pro Digital Co,Digital Goods,1.8,Corporation,306,50320.96,0.0434,DE,International,False,True,2025-04-13 04:06:31.712901,False,,,41.82,REVIEW,Elevated chargeback rate: 4.34%; No website presence
MERCH_00009773,Superior Cyber,E-commerce,1.3,LLC,213,5000.0,0.0,US,West,True,True,2025-07-15 04:06:31.713037,False,,,23.31,APPROVE,
MERCH_00009774,Smart Cyber Corp,E-commerce,1.3,Sole Proprietorship,317,8823.31,0.0053,GB,International,True,False,2025-04-02 04:06:31.713171,False,,,30.31,REVIEW,
MERCH_00009775,Kitchen Group,Food & Beverage,0.9,LLC,1286,19501.83,0.0,US,West,True,False,2022-08-07 04:06:31.713306,False,,,16.75,APPROVE,
MERCH_00009776,Digital Corp,Digital Goods,1.8,Sole Proprietorship,151,272263.62,0.0103,US,Southeast,True,False,2025-09-15 04:06:31.713445,False,,,37.07,REVIEW,
MERCH_00009777,Smart Software,Digital Goods,1.8,Sole Proprietorship,132,5000.0,0.0157,US,Northeast,True,True,2025-10-04 04:06:31.713584,False,,,41.07,REVIEW,
MERCH_00009778,First Shop,Retail,1.0,Corporation,75,80870.74,0.0171,US,Southwest,True,True,2025-11-30 04:06:31.713720,False,,,32.95,REVIEW,New business: 75 days
MERCH_00009779,Software LLC,Digital Goods,1.8,Corporation,822,63051.46,0.0148,DE,International,True,False,2023-11-14 04:06:31.713844,False,,,31.32,REVIEW,
MERCH_00009780,Mart Solutions,Retail,1.0,Corporation,696,10475.98,0.0,US,Midwest,True,True,2024-03-19 04:06:31.713978,False,,,18.2,APPROVE,
MERCH_00009781,Prime Journeys,Travel,1.5,Sole Proprietorship,744,6288.0,0.0104,US,Southeast,True,False,2024-01-31 04:06:31.714112,False,,,32.46,REVIEW,
MERCH_00009782,Smart Store Ltd,Retail,1.0,Sole Proprietorship,96,5000.0,0.0177,US,West,True,True,2025-11-09 04:06:31.714269,False,,,33.45,REVIEW,
MERCH_00009783,Elite Virtual,E-commerce,1.9500000000000002,LLC,214,1382756.027145041,0.0,GB,International,True,True,2025-07-14 04:06:31.714397,True,transaction_laundering,,28.0,APPROVE,
MERCH_00009784,First Store Group,Retail,1.0,Corporation,380,15746.19,0.0,CA,Ontario,True,True,2025-01-29 04:06:31.714550,False,,,18.7,APPROVE,
MERCH_00009785,Pro Online,E-commerce,1.3,LLC,441,5000.0,0.028,FR,International,True,True,2024-11-29 04:06:31.714675,False,,,38.81,REVIEW,Elevated chargeback rate: 2.80%
MERCH_00009786,Elite Store LLC,Retail,1.0,LLC,1842,500000.0,0.0052,US,Northeast,True,True,2021-01-28 04:06:31.714820,False,,,16.7,APPROVE,
MERCH_00009787,Prime Store,Retail,1.0,Sole Proprietorship,129,181428.28,0.0085,US,West,False,False,2025-10-07 04:06:31.714956,False,,,25.95,APPROVE,No website presence
MERCH_00009788,Global Journeys Corp,Travel,1.5,Corporation,227,306081.32,0.0,CA,Prairies,True,True,2025-07-01 04:06:31.715100,False,,,20.71,APPROVE,
MERCH_00009789,Superior Software Group,Digital Goods,1.8,Sole Proprietorship,183,6880.24,0.0,GB,International,True,True,2025-08-14 04:06:31.715235,False,,,29.07,APPROVE,
MERCH_00009790,Advanced Store Inc,Retail,1.0,LLC,1021,7542.99,0.0054,US,Southeast,True,True,2023-04-29 04:06:31.715379,False,,,21.7,APPROVE,
MERCH_00009791,Prime Goods Ltd,Retail,1.0,Partnership,30,5000.0,0.0,US,Southeast,False,True,2026-01-14 04:06:31.715524,False,,,27.95,APPROVE,New business: 30 days; No website presence
MERCH_00009792,Superior Market Inc,Retail,1.0,Sole Proprietorship,410,14229.87,0.0,GB,International,True,False,2024-12-30 04:06:31.715663,False,,,20.2,APPROVE,
MERCH_00009793,First Shop Corp,Retail,1.0,Sole Proprietorship,887,9442.8,0.0,US,Southwest,True,True,2023-09-10 04:06:31.715810,False,,,16.7,APPROVE,
MERCH_00009794,Pro Market,Retail,1.0,Sole Proprietorship,207,6622.05,0.0288,US,Northeast,True,True,2025-07-21 04:06:31.715946,False,,,36.7,REVIEW,Elevated chargeback rate: 2.88%
MERCH_00009795,Advanced Goods,Retail,1.0,Partnership,228,90817.08,0.0,CA,BC,True,False,2025-06-30 04:06:31.716080,False,,,18.45,APPROVE,
MERCH_00009796,Store Group,Retail,1.0,Sole Proprietorship,249,500000.0,0.0131,US,West,True,True,2025-06-09 04:06:31.716216,False,,,25.45,APPROVE,
MERCH_00009797,Superior Care Co,Services,1.1,LLC,1487,30737.34,0.0312,US,West,True,True,2022-01-18 04:06:31.716361,False,,,33.9,REVIEW,Elevated chargeback rate: 3.12%
MERCH_00009798,First Consulting Services,Services,1.1,Sole Proprietorship,1100,28079.95,0.0093,US,Northeast,False,True,2023-02-09 04:06:31.716505,False,,,19.15,APPROVE,No website presence
MERCH_00009799,First Goods Corp,Retail,1.0,LLC,257,16202.2,0.0488,FR,International,True,False,2025-06-01 04:06:31.716644,False,,,39.2,REVIEW,Elevated chargeback rate: 4.88%
MERCH_00009800,Pro Goods,Retail,1.0,Sole Proprietorship,30,38672.27,0.0014,Other,International,True,False,2026-01-14 04:06:31.716769,False,,,28.95,APPROVE,New business: 30 days
MERCH_00009801,Prime Web,E-commerce,1.3,Sole Proprietorship,451,196076.12,0.0161,CA,BC,True,True,2024-11-19 04:06:31.716903,False,,,26.56,APPROVE,
MERCH_00009802,First Support Co,Services,1.1,LLC,892,102416.9,0.0056,CA,Prairies,False,True,2023-09-05 04:06:31.717048,False,,,19.65,APPROVE,No website presence
MERCH_00009803,Prime Goods Ltd,Retail,1.0,Corporation,408,66683.56,0.0,US,West,True,True,2025-01-01 04:06:31.717194,False,,,13.2,APPROVE,
MERCH_00009804,First Advisory Group,Services,1.1,Corporation,408,95562.84,0.0299,GB,International,True,True,2025-01-01 04:06:31.717330,False,,,31.4,REVIEW,Elevated chargeback rate: 2.99%
MERCH_00009805,Superior Online Solutions,E-commerce,1.3,Corporation,688,33941.74,0.0323,US,West,True,True,2024-03-27 04:06:31.717474,False,,,32.31,REVIEW,Elevated chargeback rate: 3.23%
MERCH_00009806,Advanced Market,Retail,1.0,Sole Proprietorship,308,18712.51,0.0,US,West,False,True,2025-04-11 04:06:31.717610,False,,,18.45,APPROVE,No website presence
MERCH_00009807,Advanced Kitchen,Food & Beverage,0.9,LLC,266,313302.3801856571,0.0,US,Southwest,True,False,2025-06-13 04:06:31.717743,True,bustout,,18.0,APPROVE,
MERCH_00009808,Elite Cyber Inc,E-commerce,1.3,Partnership,126,500000.0,0.0,US,Midwest,True,True,2025-10-10 04:06:31.717885,False,,,21.31,APPROVE,
MERCH_00009809,Global Market Co,Retail,1.0,LLC,618,500000.0,0.0548,US,West,False,True,2024-06-05 04:06:31.718029,False,,,35.95,REVIEW,Elevated chargeback rate: 5.48%; No website presence
MERCH_00009810,Market Corp,Retail,1.0,Sole Proprietorship,491,60919.48,0.0513,US,Midwest,True,False,2024-10-10 04:06:31.718162,False,,,35.45,REVIEW,Elevated chargeback rate: 5.13%
MERCH_00009811,Advanced Gaming,Gambling,2.5,Corporation,34,68825.82,0.0,GB,International,True,True,2026-01-10 04:06:31.718289,False,,,38.24,REVIEW,High-risk industry: Gambling; New business: 34 days
MERCH_00009812,Prime Consulting,Services,1.1,Sole Proprietorship,184,7284.79,0.0,US,Midwest,False,True,2025-08-13 04:06:31.718423,False,,,22.9,APPROVE,No website presence
MERCH_00009813,Market Ltd,Retail,1.0,Corporation,246,5000.0,0.0095,US,Northeast,True,True,2025-06-12 04:06:31.718556,False,,,25.45,APPROVE,
MERCH_00009814,Elite Mart,Retail,1.0,Corporation,110,117740.02,0.0244,FR,International,False,False,2025-10-26 04:06:31.718681,False,,,38.7,REVIEW,Elevated chargeback rate: 2.44%; No website presence
MERCH_00009815,Superior Shop,Retail,1.0,LLC,267,16057.35,0.0,US,Southwest,False,True,2025-05-22 04:06:31.718815,False,,,21.95,APPROVE,No website presence
MERCH_00009816,Pro Virtual Solutions,E-commerce,1.3,Sole Proprietorship,30,414615.14,0.0271,Other,International,True,True,2026-01-14 04:06:31.718951,False,,,44.56,REVIEW,New business: 30 days; Elevated chargeback rate: 2.71%
MERCH_00009817,Online Services,E-commerce,1.3,LLC,342,141772.74,0.0674,Other,International,True,True,2025-03-08 04:06:31.719077,False,,,43.56,REVIEW,Elevated chargeback rate: 6.74%
MERCH_00009818,Superior Shop,Retail,1.0,Sole Proprietorship,58,500000.0,0.0,US,Midwest,True,True,2025-12-17 04:06:31.719210,False,,,21.45,APPROVE,New business: 58 days
MERCH_00009819,Destinations Corp,Travel,1.5,LLC,30,76360.76,0.0,US,Southeast,True,True,2026-01-14 04:06:31.719344,False,,,27.71,APPROVE,New business: 30 days
MERCH_00009820,First Bistro,Food & Beverage,0.9,LLC,414,437282.94,0.0249,DE,International,True,False,2024-12-26 04:06:31.719469,False,,,30.5,REVIEW,Elevated chargeback rate: 2.49%
MERCH_00009821,Care Corp,Services,1.1,LLC,81,80083.6,0.0,US,Southeast,True,False,2025-11-24 04:06:31.719603,False,,,23.4,APPROVE,New business: 81 days
MERCH_00009822,Pro Cyber LLC,E-commerce,1.3,Sole Proprietorship,89,136992.29,0.0111,US,Southeast,False,False,2025-11-16 04:06:31.719746,False,,,36.81,REVIEW,New business: 89 days; No website presence
MERCH_00009823,Global Online,E-commerce,1.3,Sole Proprietorship,297,500000.0,0.0,US,Northeast,False,True,2025-04-22 04:06:31.719904,False,,,19.81,APPROVE,No website presence
MERCH_00009824,Advanced Software LLC,Digital Goods,1.8,LLC,813,17492.68,0.0152,GB,International,False,True,2023-11-23 04:06:31.720057,False,,,36.82,REVIEW,No website presence
MERCH_00009825,Prime Voyages,Travel,1.5,Sole Proprietorship,206,7294.44,0.0431,US,Southeast,False,True,2025-07-22 04:06:31.720191,False,,,42.96,REVIEW,Elevated chargeback rate: 4.31%; No website presence
MERCH_00009826,Pro Shop Solutions,Retail,1.0,LLC,143,15289.41,0.0125,US,Midwest,True,False,2025-09-23 04:06:31.720341,False,,,34.45,REVIEW,
MERCH_00009827,Care Solutions,Services,1.1,Sole Proprietorship,331,5000.0,0.0054,US,Southeast,True,True,2025-03-19 04:06:31.720476,False,,,26.4,APPROVE,
MERCH_00009828,Elite Voyages Group,Travel,1.5,LLC,370,397357.02,0.0336,US,Northeast,True,True,2025-02-08 04:06:31.720622,False,,,34.21,REVIEW,Elevated chargeback rate: 3.36%
MERCH_00009829,First Digital Services,Digital Goods,1.8,LLC,63,111337.69,0.0,CA,BC,False,False,2025-12-12 04:06:31.720765,False,,,33.57,REVIEW,New business: 63 days; No website presence
MERCH_00009830,Smart Software,Digital Goods,1.8,Sole Proprietorship,247,12257.69,0.0229,FR,International,True,True,2025-06-11 04:06:31.720891,False,,,45.82,REVIEW,Elevated chargeback rate: 2.29%
MERCH_00009831,Smart Digital Corp,E-commerce,1.3,Corporation,201,17807.89,0.0157,US,West,True,True,2025-07-27 04:06:31.721038,False,,,33.31,REVIEW,
MERCH_00009832,Store Solutions,Retail,1.0,Sole Proprietorship,359,33464.24,0.0346,US,Northeast,True,False,2025-02-19 04:06:31.721176,False,,,34.2,REVIEW,Elevated chargeback rate: 3.46%
MERCH_00009833,Smart Online,E-commerce,1.3,LLC,30,15350.78,0.0294,US,Southeast,True,True,2026-01-14 04:06:31.721312,False,,,45.56,REVIEW,New business: 30 days; Elevated chargeback rate: 2.94%
MERCH_00009834,Advanced Market,Retail,1.0,Sole Proprietorship,48,71950.88,0.0316,US,Southwest,False,False,2024-12-25 04:06:31.721447,True,identity_theft,,42.7,REVIEW,New business: 48 days; Elevated chargeback rate: 3.16%; No website presence
MERCH_00009835,Bistro LLC,Food & Beverage,0.9,LLC,30,311152.19,0.0,CA,BC,True,True,2026-01-14 04:06:31.721582,False,,,21.0,APPROVE,New business: 30 days
MERCH_00009836,First Market,Retail,1.0,Sole Proprietorship,202,20211.15,0.0162,US,Northeast,True,True,2025-07-26 04:06:31.721717,False,,,25.45,APPROVE,
MERCH_00009837,Global Bistro LLC,Food & Beverage,0.9,Sole Proprietorship,555,49115.45,0.0,US,West,False,True,2024-08-07 04:06:31.721865,False,,,16.25,APPROVE,No website presence
MERCH_00009838,Elite Digital,Digital Goods,1.8,Partnership,81,425034.95,0.0,US,Southeast,True,False,2025-11-24 04:06:31.721999,False,,,30.07,REVIEW,New business: 81 days
MERCH_00009839,Global Digital Services,Digital Goods,1.8,LLC,776,9104.09,0.0,US,West,True,False,2023-12-30 04:06:31.722144,False,,,25.32,APPROVE,
MERCH_00009840,Cafe LLC,Food & Beverage,0.9,LLC,323,71718.42,0.0555,US,Midwest,True,True,2025-03-27 04:06:31.722286,False,,,35.75,REVIEW,Elevated chargeback rate: 5.55%
MERCH_00009841,Elite Online LLC,E-commerce,1.3,Corporation,82,23438.06,0.0129,US,West,True,True,2025-11-23 04:06:31.722431,False,,,39.31,REVIEW,New business: 82 days
MERCH_00009842,Shop Ltd,Retail,1.0,LLC,1045,138033.67,0.0235,US,Midwest,True,True,2023-04-05 04:06:31.722567,False,,,27.95,APPROVE,Elevated chargeback rate: 2.35%
MERCH_00009843,Online LLC,E-commerce,1.3,Partnership,487,31860.27,0.0168,US,Southeast,True,True,2024-10-14 04:06:31.722703,False,,,31.06,REVIEW,
MERCH_00009844,Superior Online,E-commerce,1.3,LLC,1359,18030.36,0.0,US,Midwest,False,True,2022-05-26 04:06:31.722837,False,,,16.06,APPROVE,No website presence
MERCH_00009845,First Goods Co,Retail,1.0,Sole Proprietorship,1206,7090.17,0.0224,CA,Prairies,False,False,2022-10-26 04:06:31.722983,False,,,35.95,REVIEW,Elevated chargeback rate: 2.24%; No website presence
MERCH_00009846,Smart Goods Services,Retail,1.0,LLC,30,236072.98,0.0207,US,Southwest,True,False,2026-01-14 04:06:31.723130,False,,,38.7,REVIEW,New business: 30 days; Elevated chargeback rate: 2.07%
MERCH_00009847,Elite Market,Retail,1.0,Sole Proprietorship,30,172406.47,0.0369,GB,International,True,False,2026-01-14 04:06:31.723256,False,,,41.2,REVIEW,New business: 30 days; Elevated chargeback rate: 3.69%
MERCH_00009848,First Crypto,Cryptocurrency,3.0,Corporation,373,336562.39,0.0084,GB,International,True,True,2025-02-05 04:06:31.723380,False,,,39.75,REVIEW,High-risk industry: Cryptocurrency
MERCH_00009849,Superior Shop,Retail,1.0,LLC,42,129230.6,0.0081,CA,BC,True,True,2026-01-02 04:06:31.723515,False,,,29.45,APPROVE,New business: 42 days
MERCH_00009850,Elite Bistro,Food & Beverage,0.9,Sole Proprietorship,86,17912.31,0.0,US,West,False,True,2025-11-19 04:06:31.723650,False,,,27.0,APPROVE,New business: 86 days; No website presence
MERCH_00009851,Global Consulting Inc,Services,1.1,Sole Proprietorship,327,88156.63,0.0,US,Midwest,True,True,2025-03-23 04:06:31.723793,False,,,20.4,APPROVE,
MERCH_00009852,Goods Ltd,Retail,1.0,Sole Proprietorship,220,108111.62,0.0383,US,Southwest,True,True,2025-07-08 04:06:31.723928,False,,,33.2,REVIEW,Elevated chargeback rate: 3.83%
MERCH_00009853,Superior Journeys Solutions,Travel,1.5,LLC,532,144928.06,0.0375,US,Midwest,True,True,2024-08-30 04:06:31.724072,False,,,34.21,REVIEW,Elevated chargeback rate: 3.75%
MERCH_00009854,Elite Mart LLC,Retail,1.0,LLC,1561,68853.02,0.0101,GB,International,True,True,2021-11-05 04:06:31.724209,False,,,22.7,APPROVE,
MERCH_00009855,Goods Corp,Retail,1.0,Corporation,341,21434.79,0.0153,DE,International,True,True,2025-03-09 04:06:31.724335,False,,,31.45,REVIEW,
MERCH_00009856,Superior Goods Solutions,Retail,1.0,Corporation,565,67310.9,0.0194,US,Midwest,True,True,2024-07-28 04:06:31.724481,False,,,24.7,APPROVE,
MERCH_00009857,Advanced Trips,Travel,1.5,Sole Proprietorship,336,25938.13,0.0393,US,Southwest,True,False,2025-03-14 04:06:31.724621,False,,,37.46,REVIEW,Elevated chargeback rate: 3.93%
MERCH_00009858,Wager LLC,Gambling,2.5,Partnership,758,26885.32,0.0191,US,Southwest,True,True,2024-01-17 04:06:31.724759,False,,,40.99,REVIEW,High-risk industry: Gambling
MERCH_00009859,Pro Web LLC,E-commerce,1.3,LLC,158,72627.71,0.0078,US,Midwest,True,False,2025-09-08 04:06:31.724905,False,,,27.31,APPROVE,
MERCH_00009860,Global Kitchen,Food & Beverage,0.9,Partnership,257,61819.69,0.0,US,Southwest,True,True,2025-06-01 04:06:31.725040,False,,,14.5,APPROVE,
MERCH_00009861,Prime Consulting Services,Services,1.1,Sole Proprietorship,563,63744.56,0.0,US,West,False,True,2024-07-30 04:06:31.725184,False,,,18.15,APPROVE,No website presence
MERCH_00009862,Global Shop,Retail,1.0,Sole Proprietorship,1472,17865.94,0.0311,CA,BC,False,True,2022-02-02 04:06:31.725318,False,,,29.95,APPROVE,Elevated chargeback rate: 3.11%; No website presence
MERCH_00009863,Advanced Market Co,Retail,1.0,LLC,47,5000.0,0.0099,US,Midwest,True,True,2025-12-28 04:06:31.725465,False,,,31.45,REVIEW,New business: 47 days
MERCH_00009864,Care LLC,Services,1.1,LLC,67,70827.17,0.0191,US,Northeast,True,True,2025-12-08 04:06:31.725599,False,,,32.4,REVIEW,New business: 67 days
MERCH_00009865,Cyber Solutions,E-commerce,1.3,Sole Proprietorship,189,10040.81,0.0042,US,Southwest,False,True,2025-08-08 04:06:31.725734,False,,,24.81,APPROVE,No website presence
MERCH_00009866,Market Ltd,Retail,1.0,LLC,672,40693.38,0.0393,US,Northeast,True,False,2024-04-12 04:06:31.725870,False,,,34.45,REVIEW,Elevated chargeback rate: 3.93%
MERCH_00009867,Global Advisory Inc,Services,1.1,Corporation,37,16595.12,0.0277,FR,International,True,True,2026-01-07 04:06:31.726005,False,,,45.15,REVIEW,New business: 37 days; Elevated chargeback rate: 2.77%
MERCH_00009868,Global Cyber LLC,E-commerce,1.3,Corporation,633,90297.4,0.011,GB,International,True,True,2024-05-21 04:06:31.726143,False,,,28.56,APPROVE,
MERCH_00009869,Pro Cyber Solutions,E-commerce,1.3,Corporation,483,500000.0,0.0,US,Northeast,True,False,2024-10-18 04:06:31.726430,False,,,17.06,APPROVE,
