merchant_id,risk_score,decision,industry_risk,business_age_risk,chargeback_risk,velocity_risk,geographic_risk,pattern_risk,risk_factors,scored_at
MERCH_00008294,26.21,APPROVE,28.57142857142857,80,10,20,20,0,New business: 75 days,2026-02-13 04:22:22.545571
MERCH_00008295,27.95,APPROVE,4.761904761904761,80,10,20,45,40,New business: 89 days; No website presence,2026-02-13 04:22:22.683344
MERCH_00008296,24.5,APPROVE,0.0,80,10,20,20,40,New business: 51 days,2026-02-13 04:22:22.805026
MERCH_00008297,50.32,REVIEW,42.857142857142854,80,75,20,70,0,New business: 41 days; Elevated chargeback rate: 3.99%,2026-02-13 04:22:22.952093
MERCH_00008298,34.25,REVIEW,0.0,40,75,20,55,0,Elevated chargeback rate: 2.10%; No website presence,2026-02-13 04:22:23.092460
MERCH_00008299,21.31,APPROVE,19.047619047619047,60,10,20,20,0,,2026-02-13 04:22:23.245078
MERCH_00008300,21.7,APPROVE,4.761904761904761,15,30,20,70,0,,2026-02-13 04:22:23.392521
MERCH_00008301,26.95,APPROVE,4.761904761904761,40,50,20,20,15,,2026-02-13 04:22:23.536678
MERCH_00008302,32.65,REVIEW,9.523809523809526,40,75,20,20,0,Elevated chargeback rate: 2.29%,2026-02-13 04:22:23.684983
MERCH_00008303,23.9,APPROVE,9.523809523809526,80,10,20,35,0,New business: 81 days; No website presence,2026-02-13 04:22:23.831930
MERCH_00008304,16.0,APPROVE,0.0,40,10,20,20,15,,2026-02-13 04:22:23.985366
MERCH_00008305,27.06,APPROVE,19.047619047619047,25,50,20,30,0,,2026-02-13 04:22:24.138003
MERCH_00008306,40.7,REVIEW,4.761904761904761,60,75,20,30,50,Elevated chargeback rate: 3.94%,2026-02-13 04:22:24.283667
MERCH_00008307,33.06,REVIEW,19.047619047619047,25,50,20,40,50,No website presence,2026-02-13 04:22:24.436086
MERCH_00008308,17.25,APPROVE,0.0,25,10,20,20,50,,2026-02-13 04:22:24.586829
MERCH_00008309,21.56,APPROVE,19.047619047619047,25,10,20,35,40,No website presence,2026-02-13 04:22:24.737608
MERCH_00008310,16.4,APPROVE,9.523809523809526,40,10,20,20,0,,2026-02-13 04:22:24.892282
MERCH_00008311,20.82,APPROVE,42.857142857142854,25,10,20,20,0,,2026-02-13 04:22:25.047015
MERCH_00008312,38.31,REVIEW,19.047619047619047,25,75,20,30,50,Elevated chargeback rate: 3.82%,2026-02-13 04:22:25.196348
MERCH_00008313,32.31,REVIEW,19.047619047619047,60,30,20,30,50,,2026-02-13 04:22:25.340837
MERCH_00008314,30.21,REVIEW,28.57142857142857,40,50,20,20,0,,2026-02-13 04:22:25.497345
MERCH_00008315,18.75,APPROVE,0.0,25,10,20,35,50,No website presence,2026-02-13 04:22:25.649804
MERCH_00008316,26.95,APPROVE,4.761904761904761,40,30,20,35,50,No website presence,2026-02-13 04:22:25.803262
MERCH_00008317,12.25,APPROVE,0.0,25,10,20,20,0,,2026-02-13 04:22:25.982944
MERCH_00008318,17.9,APPROVE,9.523809523809526,40,10,20,35,0,No website presence,2026-02-13 04:22:26.149572
MERCH_00008319,17.06,APPROVE,19.047619047619047,25,10,20,30,0,,2026-02-13 04:22:26.299205
MERCH_00008320,30.75,REVIEW,0.0,40,75,20,20,0,Elevated chargeback rate: 2.96%,2026-02-13 04:22:26.444141
MERCH_00008321,26.45,APPROVE,4.761904761904761,80,10,20,45,25,New business: 58 days; No website presence,2026-02-13 04:22:26.593943
MERCH_00008322,25.82,APPROVE,42.857142857142854,25,30,20,20,0,,2026-02-13 04:22:26.741739
MERCH_00008323,44.25,REVIEW,100.0,25,50,20,40,0,High-risk industry: Cryptocurrency; No website presence,2026-02-13 04:22:26.898218
MERCH_00008324,21.45,APPROVE,4.761904761904761,80,10,20,20,0,New business: 30 days,2026-02-13 04:22:27.052882
MERCH_00008325,38.56,REVIEW,19.047619047619047,60,75,20,30,0,Elevated chargeback rate: 3.08%,2026-02-13 04:22:27.204719
MERCH_00008326,39.2,REVIEW,4.761904761904761,80,75,20,35,0,New business: 61 days; Elevated chargeback rate: 2.60%; No website presence,2026-02-13 04:22:27.344991
MERCH_00008327,23.25,APPROVE,0.0,25,30,20,30,50,,2026-02-13 04:22:27.486729
MERCH_00008328,22.25,APPROVE,0.0,25,50,20,20,0,,2026-02-13 04:22:27.644926
MERCH_00008329,19.0,APPROVE,0.0,60,10,20,35,0,No website presence,2026-02-13 04:22:27.793175
MERCH_00008330,15.65,APPROVE,9.523809523809526,25,10,20,20,15,,2026-02-13 04:22:27.943591
MERCH_00008331,14.2,APPROVE,4.761904761904761,25,10,20,30,0,,2026-02-13 04:22:28.080374
MERCH_00008332,23.0,APPROVE,0.0,80,10,20,20,25,New business: 54 days,2026-02-13 04:22:28.231844
MERCH_00008333,18.45,APPROVE,4.761904761904761,60,10,20,20,0,,2026-02-13 04:22:28.375138
MERCH_00008334,25.82,APPROVE,42.857142857142854,15,10,20,35,50,No website presence,2026-02-13 04:22:28.520627
MERCH_00008335,29.4,APPROVE,9.523809523809526,80,30,20,40,0,New business: 30 days,2026-02-13 04:22:28.658733
MERCH_00008336,32.32,REVIEW,42.857142857142854,25,50,20,35,0,No website presence,2026-02-13 04:22:28.781102
MERCH_00008337,49.06,REVIEW,19.047619047619047,80,75,20,55,50,New business: 40 days; Elevated chargeback rate: 2.92%; No website presence,2026-02-13 04:22:28.908291
MERCH_00008338,38.5,REVIEW,0.0,80,50,20,50,50,New business: 30 days; No website presence,2026-02-13 04:22:29.031669
MERCH_00008339,44.07,REVIEW,42.857142857142854,80,50,20,20,50,New business: 31 days,2026-02-13 04:22:29.166653
MERCH_00008340,25.32,APPROVE,42.857142857142854,15,10,20,30,50,,2026-02-13 04:22:29.306424
MERCH_00008341,26.95,APPROVE,4.761904761904761,80,10,20,25,50,New business: 42 days,2026-02-13 04:22:29.445755
MERCH_00008342,14.2,APPROVE,4.761904761904761,25,10,20,30,0,,2026-02-13 04:22:29.598092
MERCH_00008343,12.75,APPROVE,0.0,25,10,20,25,0,,2026-02-13 04:22:29.746927
MERCH_00008344,35.56,REVIEW,19.047619047619047,40,75,20,30,0,Elevated chargeback rate: 3.31%,2026-02-13 04:22:29.897975
MERCH_00008345,33.2,REVIEW,4.761904761904761,40,75,20,20,15,Elevated chargeback rate: 3.53%,2026-02-13 04:22:30.047742
MERCH_00008346,22.4,APPROVE,9.523809523809526,80,10,20,20,0,New business: 30 days,2026-02-13 04:22:30.201945
MERCH_00008347,22.31,APPROVE,19.047619047619047,60,10,20,30,0,,2026-02-13 04:22:30.359649
MERCH_00008348,42.65,REVIEW,9.523809523809526,60,75,20,40,50,Elevated chargeback rate: 3.00%; No website presence,2026-02-13 04:22:30.513671
MERCH_00008349,26.95,APPROVE,4.761904761904761,40,50,20,35,0,No website presence,2026-02-13 04:22:30.673371
MERCH_00008350,11.7,APPROVE,4.761904761904761,15,10,20,20,0,,2026-02-13 04:22:30.828150
MERCH_00008351,27.45,APPROVE,4.761904761904761,80,30,20,30,0,New business: 66 days,2026-02-13 04:22:30.996290
MERCH_00008352,19.95,APPROVE,4.761904761904761,60,10,20,20,15,,2026-02-13 04:22:31.172400
MERCH_00008353,26.31,APPROVE,19.047619047619047,60,10,20,20,50,,2026-02-13 04:22:31.330209
MERCH_00008354,30.06,REVIEW,19.047619047619047,25,50,20,35,25,,2026-02-13 04:22:31.506727
MERCH_00008355,43.7,REVIEW,4.761904761904761,80,75,20,30,50,New business: 30 days; Elevated chargeback rate: 2.25%,2026-02-13 04:22:31.678089
MERCH_00008356,32.4,REVIEW,9.523809523809526,40,50,20,30,50,,2026-02-13 04:22:31.826330
MERCH_00008357,31.21,REVIEW,28.57142857142857,80,10,20,20,50,New business: 47 days,2026-02-13 04:22:31.963786
MERCH_00008358,25.81,APPROVE,19.047619047619047,80,10,20,35,0,New business: 86 days; No website presence,2026-02-13 04:22:32.109961
MERCH_00008359,26.56,APPROVE,19.047619047619047,25,50,20,25,0,,2026-02-13 04:22:32.268264
MERCH_00008360,36.9,REVIEW,9.523809523809526,25,75,20,35,50,Elevated chargeback rate: 3.28%,2026-02-13 04:22:32.416331
MERCH_00008361,44.2,REVIEW,4.761904761904761,80,75,20,35,50,New business: 35 days; Elevated chargeback rate: 2.04%; No website presence,2026-02-13 04:22:32.570904
MERCH_00008362,29.45,APPROVE,4.761904761904761,60,30,20,30,50,,2026-02-13 04:22:32.716496
MERCH_00008363,24.07,APPROVE,42.857142857142854,40,10,20,30,0,,2026-02-13 04:22:32.869728
MERCH_00008364,37.0,REVIEW,0.0,15,95,20,20,50,Elevated chargeback rate: 5.86%,2026-02-13 04:22:33.021333
MERCH_00008365,25.9,APPROVE,9.523809523809526,60,10,20,35,50,,2026-02-13 04:22:33.166174
MERCH_00008366,27.81,APPROVE,19.047619047619047,60,10,20,35,50,No website presence,2026-02-13 04:22:33.314410
MERCH_00008367,36.9,REVIEW,9.523809523809526,60,50,20,45,50,No website presence,2026-02-13 04:22:33.460569
MERCH_00008368,28.31,APPROVE,19.047619047619047,80,10,20,45,15,New business: 30 days; No website presence,2026-02-13 04:22:33.603527
MERCH_00008369,48.82,REVIEW,42.857142857142854,60,75,20,45,40,Elevated chargeback rate: 3.06%; No website presence,2026-02-13 04:22:33.750324
MERCH_00008370,38.7,REVIEW,4.761904761904761,60,75,20,35,25,Elevated chargeback rate: 2.44%,2026-02-13 04:22:33.910936
MERCH_00008371,26.45,APPROVE,4.761904761904761,80,10,20,20,50,New business: 30 days,2026-02-13 04:22:34.058262
MERCH_00008372,44.5,REVIEW,100.0,40,50,20,20,0,High-risk industry: Cryptocurrency,2026-02-13 04:22:34.209981
MERCH_00008373,34.45,REVIEW,4.761904761904761,25,75,20,20,50,Elevated chargeback rate: 3.38%,2026-02-13 04:22:34.363854
MERCH_00008374,15.45,APPROVE,4.761904761904761,40,10,20,20,0,,2026-02-13 04:22:34.525212
MERCH_00008375,34.5,REVIEW,0.0,40,50,20,70,50,,2026-02-13 04:22:34.684768
MERCH_00008376,27.06,APPROVE,19.047619047619047,25,50,20,30,0,,2026-02-13 04:22:34.835927
MERCH_00008377,29.81,APPROVE,19.047619047619047,80,10,20,50,25,New business: 77 days; No website presence,2026-02-13 04:22:34.999191
MERCH_00008378,30.07,REVIEW,42.857142857142854,80,10,20,30,0,New business: 31 days,2026-02-13 04:22:35.156286
MERCH_00008379,19.81,APPROVE,19.047619047619047,40,10,20,35,0,No website presence,2026-02-13 04:22:35.312948
MERCH_00008380,43.82,REVIEW,42.857142857142854,60,75,20,35,0,Elevated chargeback rate: 3.80%; No website presence,2026-02-13 04:22:35.472023
MERCH_00008381,34.15,REVIEW,9.523809523809526,40,75,20,35,0,Elevated chargeback rate: 3.96%; No website presence,2026-02-13 04:22:35.633773
MERCH_00008382,20.65,APPROVE,9.523809523809526,25,30,20,35,0,No website presence,2026-02-13 04:22:35.797589
MERCH_00008383,30.0,REVIEW,0.0,25,75,20,20,15,Elevated chargeback rate: 2.54%,2026-02-13 04:22:35.964957
MERCH_00008384,26.82,APPROVE,42.857142857142854,25,10,20,30,50,,2026-02-13 04:22:36.120100
MERCH_00008385,16.7,APPROVE,4.761904761904761,25,10,20,30,25,,2026-02-13 04:22:36.278878
MERCH_00008386,25.65,APPROVE,9.523809523809526,25,30,20,35,50,No website presence,2026-02-13 04:22:36.424635
MERCH_00008387,37.4,REVIEW,9.523809523809526,80,50,20,20,50,New business: 48 days,2026-02-13 04:22:36.574981
MERCH_00008388,41.5,REVIEW,100.0,80,10,20,30,0,High-risk industry: Cryptocurrency; New business: 47 days,2026-02-13 04:22:36.728739
MERCH_00008389,48.74,REVIEW,76.19047619047619,15,95,20,20,15,High-risk industry: Gambling; Elevated chargeback rate: 5.74%,2026-02-13 04:22:36.886517
MERCH_00008390,44.65,REVIEW,9.523809523809526,80,75,20,30,50,New business: 55 days; Elevated chargeback rate: 2.92%,2026-02-13 04:22:37.049702
MERCH_00008391,32.9,REVIEW,9.523809523809526,25,75,20,30,15,Elevated chargeback rate: 2.63%,2026-02-13 04:22:37.219699
MERCH_00008392,19.15,APPROVE,9.523809523809526,25,10,20,20,50,,2026-02-13 04:22:37.380723
MERCH_00008393,36.81,REVIEW,19.047619047619047,80,30,20,45,50,New business: 89 days,2026-02-13 04:22:37.532260
MERCH_00008394,41.0,REVIEW,50.000000000000014,25,75,20,20,25,Elevated chargeback rate: 3.53%,2026-02-13 04:22:37.694494
MERCH_00008395,39.81,REVIEW,19.047619047619047,25,95,20,45,0,Elevated chargeback rate: 5.28%,2026-02-13 04:22:37.859502
MERCH_00008396,24.81,APPROVE,19.047619047619047,60,10,20,30,25,,2026-02-13 04:22:38.022009
MERCH_00008397,29.31,APPROVE,19.047619047619047,40,50,20,30,0,,2026-02-13 04:22:38.176432
MERCH_00008398,25.81,APPROVE,19.047619047619047,80,10,20,20,15,New business: 30 days,2026-02-13 04:22:38.346012
MERCH_00008399,18.06,APPROVE,19.047619047619047,15,10,20,30,25,,2026-02-13 04:22:38.523638
MERCH_00008400,32.65,REVIEW,9.523809523809526,40,75,20,20,0,Elevated chargeback rate: 2.94%,2026-02-13 04:22:38.702034
MERCH_00008401,35.31,REVIEW,19.047619047619047,80,50,20,30,0,New business: 89 days,2026-02-13 04:22:38.881892
MERCH_00008402,42.25,REVIEW,100.0,25,50,20,20,0,High-risk industry: Cryptocurrency,2026-02-13 04:22:39.049833
MERCH_00008403,19.45,APPROVE,4.761904761904761,60,10,20,30,0,,2026-02-13 04:22:39.222559
MERCH_00008404,28.81,APPROVE,19.047619047619047,40,10,20,75,50,No website presence,2026-02-13 04:22:39.371583
MERCH_00008405,30.46,REVIEW,28.57142857142857,25,30,20,45,50,No website presence,2026-02-13 04:22:39.541143
MERCH_00008406,28.49,APPROVE,76.19047619047619,25,10,20,30,0,High-risk industry: Gambling,2026-02-13 04:22:39.705765
MERCH_00008407,27.56,APPROVE,19.047619047619047,25,50,20,20,15,,2026-02-13 04:22:39.859166
MERCH_00008408,27.81,APPROVE,19.047619047619047,60,30,20,35,0,No website presence,2026-02-13 04:22:40.028276
MERCH_00008409,25.5,APPROVE,0.0,40,50,20,30,0,,2026-02-13 04:22:40.179939
MERCH_00008410,35.7,REVIEW,4.761904761904761,40,75,20,45,15,Elevated chargeback rate: 3.15%,2026-02-13 04:22:40.341661
MERCH_00008411,29.81,APPROVE,19.047619047619047,40,50,20,20,15,,2026-02-13 04:22:40.500717
MERCH_00008412,35.81,REVIEW,19.047619047619047,15,75,20,20,50,Elevated chargeback rate: 4.88%,2026-02-13 04:22:40.676273
MERCH_00008413,37.7,REVIEW,4.761904761904761,40,95,20,30,0,Elevated chargeback rate: 5.33%,2026-02-13 04:22:40.842928
MERCH_00008414,26.4,APPROVE,9.523809523809526,40,50,20,20,0,,2026-02-13 04:22:40.983926
MERCH_00008415,22.31,APPROVE,19.047619047619047,40,10,20,45,15,No website presence,2026-02-13 04:22:41.115410
MERCH_00008416,23.95,APPROVE,4.761904761904761,80,10,20,30,15,New business: 30 days,2026-02-13 04:22:41.266230
MERCH_00008417,32.81,REVIEW,19.047619047619047,60,50,20,20,15,,2026-02-13 04:22:41.438148
MERCH_00008418,24.15,APPROVE,9.523809523809526,25,30,20,20,50,,2026-02-13 04:22:41.606872
MERCH_00008419,15.45,APPROVE,4.761904761904761,40,10,20,20,0,,2026-02-13 04:22:41.765798
MERCH_00008420,27.99,APPROVE,76.19047619047619,15,10,20,40,0,High-risk industry: Gambling,2026-02-13 04:22:41.938588
MERCH_00008421,28.5,APPROVE,0.0,25,75,20,20,0,Elevated chargeback rate: 2.70%,2026-02-13 04:22:42.093886
MERCH_00008422,31.0,REVIEW,0.0,80,50,20,25,0,New business: 30 days,2026-02-13 04:22:42.268215
MERCH_00008423,24.31,APPROVE,19.047619047619047,40,30,20,30,0,,2026-02-13 04:22:42.438926
MERCH_00008424,26.82,APPROVE,42.857142857142854,15,30,20,30,15,,2026-02-13 04:22:42.605510
MERCH_00008425,36.2,REVIEW,4.761904761904761,60,75,20,35,0,Elevated chargeback rate: 3.34%,2026-02-13 04:22:42.764108
MERCH_00008426,14.7,APPROVE,4.761904761904761,25,10,20,20,15,,2026-02-13 04:22:42.919304
MERCH_00008427,19.96,APPROVE,28.57142857142857,25,10,20,40,0,,2026-02-13 04:22:43.092290
MERCH_00008428,35.31,REVIEW,19.047619047619047,80,30,20,30,50,New business: 30 days,2026-02-13 04:22:43.264772
MERCH_00008429,19.7,APPROVE,4.761904761904761,25,30,20,20,15,,2026-02-13 04:22:43.417966
MERCH_00008430,20.81,APPROVE,19.047619047619047,40,10,20,20,25,,2026-02-13 04:22:43.576168
MERCH_00008431,15.56,APPROVE,19.047619047619047,15,10,20,30,0,,2026-02-13 04:22:43.750764
MERCH_00008432,32.71,REVIEW,28.57142857142857,40,50,20,20,25,,2026-02-13 04:22:43.908665
MERCH_00008433,27.61,APPROVE,64.28571428571429,15,10,20,35,25,High-risk industry: Travel; No website presence,2026-02-13 04:22:44.335585
MERCH_00008434,26.95,APPROVE,4.761904761904761,40,50,20,35,0,No website presence,2026-02-13 04:22:44.486681
MERCH_00008435,16.0,APPROVE,0.0,40,10,20,35,0,No website presence,2026-02-13 04:22:44.633609
MERCH_00008436,18.2,APPROVE,4.761904761904761,25,10,20,20,50,,2026-02-13 04:22:44.774840
MERCH_00008437,15.5,APPROVE,0.0,40,10,20,30,0,,2026-02-13 04:22:44.926174
MERCH_00008438,21.4,APPROVE,9.523809523809526,40,10,20,20,50,,2026-02-13 04:22:45.082936
MERCH_00008439,29.4,APPROVE,9.523809523809526,60,30,20,20,50,,2026-02-13 04:22:45.245154
MERCH_00008440,37.32,REVIEW,42.857142857142854,25,50,20,35,50,No website presence,2026-02-13 04:22:45.405450
MERCH_00008441,24.0,APPROVE,0.0,60,30,20,35,0,,2026-02-13 04:22:45.580447
MERCH_00008442,50.5,REVIEW,100.0,40,50,20,30,50,High-risk industry: Cryptocurrency,2026-02-13 04:22:45.739650
MERCH_00008443,27.96,APPROVE,28.57142857142857,25,10,20,70,50,,2026-02-13 04:22:45.902479
MERCH_00008444,30.4,REVIEW,9.523809523809526,60,50,20,30,0,,2026-02-13 04:22:46.071011
MERCH_00008445,37.2,REVIEW,4.761904761904761,60,75,20,20,25,Elevated chargeback rate: 4.49%,2026-02-13 04:22:46.239757
MERCH_00008446,14.7,APPROVE,4.761904761904761,25,10,20,35,0,No website presence,2026-02-13 04:22:46.407870
MERCH_00008447,55.32,REVIEW,42.857142857142854,80,95,20,45,25,New business: 49 days; Elevated chargeback rate: 6.70%; No website presence,2026-02-13 04:22:46.574906
MERCH_00008448,54.99,REVIEW,76.19047619047619,60,75,20,30,50,High-risk industry: Gambling; Elevated chargeback rate: 4.08%,2026-02-13 04:22:46.717996
MERCH_00008449,32.24,REVIEW,76.19047619047619,40,10,20,20,25,High-risk industry: Gambling,2026-02-13 04:22:46.886208
MERCH_00008450,28.07,APPROVE,42.857142857142854,40,10,20,20,50,,2026-02-13 04:22:47.050554
MERCH_00008451,32.45,REVIEW,4.761904761904761,80,50,20,30,0,New business: 30 days,2026-02-13 04:22:47.223991
MERCH_00008452,20.81,APPROVE,19.047619047619047,40,10,20,20,25,,2026-02-13 04:22:47.396216
MERCH_00008453,33.71,REVIEW,28.57142857142857,15,75,20,30,0,Elevated chargeback rate: 3.13%,2026-02-13 04:22:47.568784
MERCH_00008454,22.82,APPROVE,42.857142857142854,15,10,20,30,25,,2026-02-13 04:22:47.739439
MERCH_00008455,26.31,APPROVE,19.047619047619047,40,10,20,50,50,No website presence,2026-02-13 04:22:47.908822
MERCH_00008456,44.15,REVIEW,9.523809523809526,80,75,20,25,50,New business: 50 days; Elevated chargeback rate: 2.19%,2026-02-13 04:22:48.079333
MERCH_00008457,38.0,REVIEW,0.0,15,95,20,30,50,Elevated chargeback rate: 5.38%,2026-02-13 04:22:48.243729
MERCH_00008458,20.9,APPROVE,9.523809523809526,60,10,20,35,0,No website presence,2026-02-13 04:22:48.394174
MERCH_00008459,22.06,APPROVE,19.047619047619047,25,10,20,30,50,,2026-02-13 04:22:48.530086
MERCH_00008460,37.5,REVIEW,100.0,60,10,20,20,0,High-risk industry: Cryptocurrency,2026-02-13 04:22:48.658351
MERCH_00008461,25.99,APPROVE,76.19047619047619,15,10,20,20,0,High-risk industry: Gambling,2026-02-13 04:22:48.796042
MERCH_00008462,55.32,REVIEW,42.857142857142854,80,75,20,70,50,New business: 37 days; Elevated chargeback rate: 2.83%,2026-02-13 04:22:48.943407
MERCH_00008463,18.96,APPROVE,28.57142857142857,15,10,20,20,25,,2026-02-13 04:22:49.116781
MERCH_00008464,36.07,REVIEW,42.857142857142854,80,10,20,40,50,New business: 54 days; No website presence,2026-02-13 04:22:49.275311
MERCH_00008465,17.25,APPROVE,0.0,25,30,20,20,0,,2026-02-13 04:22:49.430653
MERCH_00008466,22.9,APPROVE,9.523809523809526,40,10,20,35,50,No website presence,2026-02-13 04:22:49.582865
MERCH_00008467,25.56,APPROVE,19.047619047619047,15,50,20,30,0,,2026-02-13 04:22:49.738517
MERCH_00008468,32.81,REVIEW,19.047619047619047,60,50,20,35,0,,2026-02-13 04:22:49.905545
MERCH_00008469,35.65,REVIEW,9.523809523809526,60,75,20,20,0,Elevated chargeback rate: 2.08%,2026-02-13 04:22:50.064664
MERCH_00008470,18.56,APPROVE,19.047619047619047,25,10,20,30,15,,2026-02-13 04:22:50.230887
MERCH_00008471,42.07,REVIEW,42.857142857142854,25,75,20,20,50,Elevated chargeback rate: 3.17%,2026-02-13 04:22:50.404178
MERCH_00008472,29.81,APPROVE,19.047619047619047,60,10,20,55,50,No website presence,2026-02-13 04:22:50.570614
MERCH_00008473,33.65,REVIEW,9.523809523809526,40,75,20,30,0,Elevated chargeback rate: 2.47%,2026-02-13 04:22:50.741219
MERCH_00008474,24.32,APPROVE,42.857142857142854,15,10,20,30,40,,2026-02-13 04:22:50.895421
MERCH_00008475,33.4,REVIEW,9.523809523809526,80,30,20,30,50,New business: 88 days,2026-02-13 04:22:51.055764
MERCH_00008476,27.07,APPROVE,42.857142857142854,40,10,20,35,25,No website presence,2026-02-13 04:22:51.209109
MERCH_00008477,32.86,REVIEW,64.28571428571429,40,10,20,50,25,High-risk industry: Travel; No website presence,2026-02-13 04:22:51.364340
MERCH_00008478,36.07,REVIEW,42.857142857142854,60,50,20,20,0,,2026-02-13 04:22:51.491665
MERCH_00008479,20.0,APPROVE,0.0,60,10,20,45,0,No website presence,2026-02-13 04:22:51.626931
MERCH_00008480,18.2,APPROVE,4.761904761904761,25,10,20,30,40,,2026-02-13 04:22:51.778170
MERCH_00008481,17.56,APPROVE,19.047619047619047,25,10,20,20,15,,2026-02-13 04:22:51.941600
MERCH_00008482,33.31,REVIEW,19.047619047619047,40,50,20,20,50,,2026-02-13 04:22:52.108333
MERCH_00008483,33.31,REVIEW,19.047619047619047,25,75,20,30,0,Elevated chargeback rate: 2.54%,2026-02-13 04:22:52.278843
MERCH_00008484,34.4,REVIEW,9.523809523809526,80,50,20,25,15,New business: 34 days,2026-02-13 04:22:52.420606
MERCH_00008485,28.07,APPROVE,42.857142857142854,60,10,20,40,0,No website presence,2026-02-13 04:22:52.564872
MERCH_00008486,21.9,APPROVE,9.523809523809526,60,10,20,30,15,,2026-02-13 04:22:52.706276
MERCH_00008487,44.57,REVIEW,42.857142857142854,15,75,20,60,50,Elevated chargeback rate: 4.33%,2026-02-13 04:22:52.867302
MERCH_00008488,26.9,APPROVE,9.523809523809526,60,10,20,45,50,No website presence,2026-02-13 04:22:53.029465
MERCH_00008489,32.31,REVIEW,19.047619047619047,60,50,20,30,0,,2026-02-13 04:22:53.204162
